job_id,job_title,company,location,work_mode,employment_type,domain,job_description,responsibilities,required_skills,preferred_skills,qualifications,experience_requirements,education_requirements,source_type,posted_date,raw_text
JOB-0237,Junior Frontend Developer,OrbitCraft Software,"Pune, Maharashtra",On-site,Entry Level,Frontend Development,"OrbitCraft Software is seeking a Junior Frontend Developer for its Frontend Development team, with assignments focused on a content management platform. This entry-level position gives early-career candidates hands-on ownership of real product work involving HTML, CSS, JavaScript. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. This role is open to candidates whose evidence comes from internships, academic projects, or coursework rather than prior full-time employment.",Build responsive user interface components; Integrate frontend screens with REST services; Fix UI bugs and improve accessibility; Collaborate with designers and backend developers; Take ownership of a scoped feature area involving a content management platform with support from senior engineers,"HTML, CSS, JavaScript, Git","React, TypeScript, Responsive Design, REST APIs, Communication",Willingness to learn unfamiliar technologies; Ability to explain technical decisions clearly; Strong problem-solving and analytical ability; Able to work with moderate autonomy once ramped up,"No prior professional experience is required; internships, academic projects, or coursework are accepted as evidence of readiness.","Bachelor's degree (completed or final year) in Computer Science, Information Technology, or a related field.",synthetic_curated,2026-09-27,"Job Title: Junior Frontend Developer
Company: OrbitCraft Software
Location: Pune, Maharashtra
Work Mode: On-site
Employment Type: Entry Level
Domain: Frontend Development
Description: OrbitCraft Software is seeking a Junior Frontend Developer for its Frontend Development team, with assignments focused on a content management platform. This entry-level position gives early-career candidates hands-on ownership of real product work involving HTML, CSS, JavaScript. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. This role is open to candidates whose evidence comes from internships, academic projects, or coursework rather than prior full-time employment.
Responsibilities: Build responsive user interface components; Integrate frontend screens with REST services; Fix UI bugs and improve accessibility; Collaborate with designers and backend developers; Take ownership of a scoped feature area involving a content management platform with support from senior engineers
Required Skills: HTML, CSS, JavaScript, Git
Preferred Skills: React, TypeScript, Responsive Design, REST APIs, Communication
Qualifications: Willingness to learn unfamiliar technologies; Ability to explain technical decisions clearly; Strong problem-solving and analytical ability; Able to work with moderate autonomy once ramped up
Experience: No prior professional experience is required; internships, academic projects, or coursework are accepted as evidence of readiness.
Education: Bachelor's degree (completed or final year) in Computer Science, Information Technology, or a related field."
JOB-0238,Junior Data Science Developer,Wrenfield Technologies,"Hyderabad, Telangana",On-site,Entry Level,Data Science,"Wrenfield Technologies is seeking a Junior Data Science Developer for its Data Science team, with assignments focused on customer-facing dashboards. This entry-level position gives early-career candidates hands-on ownership of real product work involving Python, Pandas, Statistics. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. This role is open to candidates whose evidence comes from internships, academic projects, or coursework rather than prior full-time employment.",Clean and analyze structured datasets; Build baseline predictive models; Create exploratory analysis and visualizations; Communicate findings through concise reports; Take ownership of a scoped feature area involving customer-facing dashboards with support from senior engineers,"Python, Pandas, Statistics, SQL","NumPy, Scikit-learn, Matplotlib, Jupyter, Communication",Ability to explain technical decisions clearly; Strong problem-solving and analytical ability; Ability to work effectively in a team; Able to work with moderate autonomy once ramped up,"No prior professional experience is required; internships, academic projects, or coursework are accepted as evidence of readiness.","Bachelor's degree (completed or final year) in Computer Science, Information Technology, or a related field.",synthetic_curated,2026-09-27,"Job Title: Junior Data Science Developer
Company: Wrenfield Technologies
Location: Hyderabad, Telangana
Work Mode: On-site
Employment Type: Entry Level
Domain: Data Science
Description: Wrenfield Technologies is seeking a Junior Data Science Developer for its Data Science team, with assignments focused on customer-facing dashboards. This entry-level position gives early-career candidates hands-on ownership of real product work involving Python, Pandas, Statistics. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. This role is open to candidates whose evidence comes from internships, academic projects, or coursework rather than prior full-time employment.
Responsibilities: Clean and analyze structured datasets; Build baseline predictive models; Create exploratory analysis and visualizations; Communicate findings through concise reports; Take ownership of a scoped feature area involving customer-facing dashboards with support from senior engineers
Required Skills: Python, Pandas, Statistics, SQL
Preferred Skills: NumPy, Scikit-learn, Matplotlib, Jupyter, Communication
Qualifications: Ability to explain technical decisions clearly; Strong problem-solving and analytical ability; Ability to work effectively in a team; Able to work with moderate autonomy once ramped up
Experience: No prior professional experience is required; internships, academic projects, or coursework are accepted as evidence of readiness.
Education: Bachelor's degree (completed or final year) in Computer Science, Information Technology, or a related field."
JOB-0239,Junior NLP Developer,Stonegate Digital,"Ahmedabad, Gujarat",On-site,Entry Level,Generative AI / NLP,"Stonegate Digital is seeking a Junior NLP Developer for its Generative AI / NLP team, with assignments focused on internal productivity tools. This entry-level position gives early-career candidates hands-on ownership of real product work involving Python, NLP, Machine Learning. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. This role is open to candidates whose evidence comes from internships, academic projects, or coursework rather than prior full-time employment.",Prototype NLP or retrieval-based applications; Prepare and preprocess text datasets; Evaluate retrieval and generation quality; Document experiments and technical findings; Take ownership of a scoped feature area involving internal productivity tools with support from senior engineers,"Python, NLP, Machine Learning, Git","Transformers, Embeddings, Vector Databases, RAG, Communication",Strong problem-solving and analytical ability; Ability to work effectively in a team; Basic understanding of software development lifecycle; Able to work with moderate autonomy once ramped up,"No prior professional experience is required; internships, academic projects, or coursework are accepted as evidence of readiness.","Bachelor's degree (completed or final year) in Computer Science, Information Technology, or a related field.",synthetic_curated,2026-09-27,"Job Title: Junior NLP Developer
Company: Stonegate Digital
Location: Ahmedabad, Gujarat
Work Mode: On-site
Employment Type: Entry Level
Domain: Generative AI / NLP
Description: Stonegate Digital is seeking a Junior NLP Developer for its Generative AI / NLP team, with assignments focused on internal productivity tools. This entry-level position gives early-career candidates hands-on ownership of real product work involving Python, NLP, Machine Learning. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. This role is open to candidates whose evidence comes from internships, academic projects, or coursework rather than prior full-time employment.
Responsibilities: Prototype NLP or retrieval-based applications; Prepare and preprocess text datasets; Evaluate retrieval and generation quality; Document experiments and technical findings; Take ownership of a scoped feature area involving internal productivity tools with support from senior engineers
Required Skills: Python, NLP, Machine Learning, Git
Preferred Skills: Transformers, Embeddings, Vector Databases, RAG, Communication
Qualifications: Strong problem-solving and analytical ability; Ability to work effectively in a team; Basic understanding of software development lifecycle; Able to work with moderate autonomy once ramped up
Experience: No prior professional experience is required; internships, academic projects, or coursework are accepted as evidence of readiness.
Education: Bachelor's degree (completed or final year) in Computer Science, Information Technology, or a related field."
JOB-0240,Junior Cloud Developer,LogicBloom Labs,"Pune, Maharashtra",Hybrid,Entry Level,Cloud Computing,"LogicBloom Labs is seeking a Junior Cloud Developer for its Cloud Computing team, with assignments focused on an inventory tracking system. This entry-level position gives early-career candidates hands-on ownership of real product work involving Linux, Networking, Cloud Fundamentals. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. This role is open to candidates whose evidence comes from internships, academic projects, or coursework rather than prior full-time employment.",Support cloud environment configuration; Assist with deployment and monitoring activities; Document infrastructure and operational procedures; Automate routine cloud administration tasks; Take ownership of a scoped feature area involving an inventory tracking system with support from senior engineers,"Linux, Networking, Cloud Fundamentals, Git","AWS, Docker, Terraform, Python, Communication",Ability to work effectively in a team; Basic understanding of software development lifecycle; Attention to detail and ownership of assigned tasks; Able to work with moderate autonomy once ramped up,"No prior professional experience is required; internships, academic projects, or coursework are accepted as evidence of readiness.","Bachelor's degree (completed or final year) in Computer Science, Information Technology, or a related field.",synthetic_curated,2026-09-28,"Job Title: Junior Cloud Developer
Company: LogicBloom Labs
Location: Pune, Maharashtra
Work Mode: Hybrid
Employment Type: Entry Level
Domain: Cloud Computing
Description: LogicBloom Labs is seeking a Junior Cloud Developer for its Cloud Computing team, with assignments focused on an inventory tracking system. This entry-level position gives early-career candidates hands-on ownership of real product work involving Linux, Networking, Cloud Fundamentals. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. This role is open to candidates whose evidence comes from internships, academic projects, or coursework rather than prior full-time employment.
Responsibilities: Support cloud environment configuration; Assist with deployment and monitoring activities; Document infrastructure and operational procedures; Automate routine cloud administration tasks; Take ownership of a scoped feature area involving an inventory tracking system with support from senior engineers
Required Skills: Linux, Networking, Cloud Fundamentals, Git
Preferred Skills: AWS, Docker, Terraform, Python, Communication
Qualifications: Ability to work effectively in a team; Basic understanding of software development lifecycle; Attention to detail and ownership of assigned tasks; Able to work with moderate autonomy once ramped up
Experience: No prior professional experience is required; internships, academic projects, or coursework are accepted as evidence of readiness.
Education: Bachelor's degree (completed or final year) in Computer Science, Information Technology, or a related field."
JOB-0241,Junior Security Developer,QuantumLeaf Technologies,"Kolkata, West Bengal",Hybrid,Entry Level,Cybersecurity,"QuantumLeaf Technologies is seeking a Junior Security Developer for its Cybersecurity team, with assignments focused on a payments reconciliation system. This entry-level position gives early-career candidates hands-on ownership of real product work involving Networking, Linux, Cybersecurity Fundamentals. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. This role is open to candidates whose evidence comes from internships, academic projects, or coursework rather than prior full-time employment.",Review security alerts and identify suspicious activity; Assist with vulnerability assessments; Document incidents and remediation recommendations; Support secure configuration reviews; Take ownership of a scoped feature area involving a payments reconciliation system with support from senior engineers,"Networking, Linux, Cybersecurity Fundamentals, Security Concepts","SIEM, Python, OWASP, Incident Response, Communication",Basic understanding of software development lifecycle; Attention to detail and ownership of assigned tasks; Good written and verbal communication; Able to work with moderate autonomy once ramped up,"No prior professional experience is required; internships, academic projects, or coursework are accepted as evidence of readiness.","Bachelor's degree (completed or final year) in Computer Science, Information Technology, or a related field.",synthetic_curated,2026-09-28,"Job Title: Junior Security Developer
Company: QuantumLeaf Technologies
Location: Kolkata, West Bengal
Work Mode: Hybrid
Employment Type: Entry Level
Domain: Cybersecurity
Description: QuantumLeaf Technologies is seeking a Junior Security Developer for its Cybersecurity team, with assignments focused on a payments reconciliation system. This entry-level position gives early-career candidates hands-on ownership of real product work involving Networking, Linux, Cybersecurity Fundamentals. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. This role is open to candidates whose evidence comes from internships, academic projects, or coursework rather than prior full-time employment.
Responsibilities: Review security alerts and identify suspicious activity; Assist with vulnerability assessments; Document incidents and remediation recommendations; Support secure configuration reviews; Take ownership of a scoped feature area involving a payments reconciliation system with support from senior engineers
Required Skills: Networking, Linux, Cybersecurity Fundamentals, Security Concepts
Preferred Skills: SIEM, Python, OWASP, Incident Response, Communication
Qualifications: Basic understanding of software development lifecycle; Attention to detail and ownership of assigned tasks; Good written and verbal communication; Able to work with moderate autonomy once ramped up
Experience: No prior professional experience is required; internships, academic projects, or coursework are accepted as evidence of readiness.
Education: Bachelor's degree (completed or final year) in Computer Science, Information Technology, or a related field."
JOB-0242,Junior QA Developer,Driftstone Labs,"Pune, Maharashtra",On-site,Entry Level,Software Testing / QA,"Driftstone Labs is seeking a Junior QA Developer for its Software Testing / QA team, with assignments focused on an inventory tracking system. This entry-level position gives early-career candidates hands-on ownership of real product work involving Software Testing, Test Cases, Bug Tracking. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. This role is open to candidates whose evidence comes from internships, academic projects, or coursework rather than prior full-time employment.",Create and execute functional test cases; Report defects with reproducible steps; Perform API and regression testing; Contribute to basic test automation; Take ownership of a scoped feature area involving an inventory tracking system with support from senior engineers,"Software Testing, Test Cases, Bug Tracking, SDLC","Selenium, Python, Postman, API Testing, Communication",Attention to detail and ownership of assigned tasks; Good written and verbal communication; Willingness to learn unfamiliar technologies; Able to work with moderate autonomy once ramped up,"No prior professional experience is required; internships, academic projects, or coursework are accepted as evidence of readiness.","Bachelor's degree (completed or final year) in Computer Science, Information Technology, or a related field.",synthetic_curated,2026-09-28,"Job Title: Junior QA Developer
Company: Driftstone Labs
Location: Pune, Maharashtra
Work Mode: On-site
Employment Type: Entry Level
Domain: Software Testing / QA
Description: Driftstone Labs is seeking a Junior QA Developer for its Software Testing / QA team, with assignments focused on an inventory tracking system. This entry-level position gives early-career candidates hands-on ownership of real product work involving Software Testing, Test Cases, Bug Tracking. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. This role is open to candidates whose evidence comes from internships, academic projects, or coursework rather than prior full-time employment.
Responsibilities: Create and execute functional test cases; Report defects with reproducible steps; Perform API and regression testing; Contribute to basic test automation; Take ownership of a scoped feature area involving an inventory tracking system with support from senior engineers
Required Skills: Software Testing, Test Cases, Bug Tracking, SDLC
Preferred Skills: Selenium, Python, Postman, API Testing, Communication
Qualifications: Attention to detail and ownership of assigned tasks; Good written and verbal communication; Willingness to learn unfamiliar technologies; Able to work with moderate autonomy once ramped up
Experience: No prior professional experience is required; internships, academic projects, or coursework are accepted as evidence of readiness.
Education: Bachelor's degree (completed or final year) in Computer Science, Information Technology, or a related field."
JOB-0243,Junior Software Developer,Northlight Systems,"Pune, Maharashtra",On-site,Entry Level,Software Development,"Northlight Systems is seeking a Junior Software Developer for its Software Development team, with assignments focused on a payments reconciliation system. This entry-level position gives early-career candidates hands-on ownership of real product work involving Python, Data Structures, Algorithms. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. This role is open to candidates whose evidence comes from internships, academic projects, or coursework rather than prior full-time employment.","Implement product features with test coverage; Debug and resolve defects in existing modules; Write clean, maintainable and testable code; Participate in code reviews and engineering discussions; Take ownership of a scoped feature area involving a payments reconciliation system with support from senior engineers","Python, Data Structures, Algorithms, Git","REST APIs, SQL, Linux, Unit Testing, Communication",Strong problem-solving and analytical ability; Ability to work effectively in a team; Basic understanding of software development lifecycle; Able to work with moderate autonomy once ramped up,"No prior professional experience is required; internships, academic projects, or coursework are accepted as evidence of readiness.","Bachelor's degree (completed or final year) in Computer Science, Information Technology, or a related field.",synthetic_curated,2026-09-29,"Job Title: Junior Software Developer
Company: Northlight Systems
Location: Pune, Maharashtra
Work Mode: On-site
Employment Type: Entry Level
Domain: Software Development
Description: Northlight Systems is seeking a Junior Software Developer for its Software Development team, with assignments focused on a payments reconciliation system. This entry-level position gives early-career candidates hands-on ownership of real product work involving Python, Data Structures, Algorithms. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. This role is open to candidates whose evidence comes from internships, academic projects, or coursework rather than prior full-time employment.
Responsibilities: Implement product features with test coverage; Debug and resolve defects in existing modules; Write clean, maintainable and testable code; Participate in code reviews and engineering discussions; Take ownership of a scoped feature area involving a payments reconciliation system with support from senior engineers
Required Skills: Python, Data Structures, Algorithms, Git
Preferred Skills: REST APIs, SQL, Linux, Unit Testing, Communication
Qualifications: Strong problem-solving and analytical ability; Ability to work effectively in a team; Basic understanding of software development lifecycle; Able to work with moderate autonomy once ramped up
Experience: No prior professional experience is required; internships, academic projects, or coursework are accepted as evidence of readiness.
Education: Bachelor's degree (completed or final year) in Computer Science, Information Technology, or a related field."
JOB-0244,Junior Python Backend Developer,Fernbridge Software,"Mumbai, Maharashtra",Hybrid,Entry Level,Python Backend,"Fernbridge Software is seeking a Junior Python Backend Developer for its Python Backend team, with assignments focused on a mobile-first user experience. This entry-level position gives early-career candidates hands-on ownership of real product work involving Python, SQL, REST APIs. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. This role is open to candidates whose evidence comes from internships, academic projects, or coursework rather than prior full-time employment.",Build backend APIs for internal and customer-facing features; Integrate relational databases with application services; Validate API inputs and handle errors consistently; Write automated tests and technical documentation; Take ownership of a scoped feature area involving a mobile-first user experience with support from senior engineers,"Python, SQL, REST APIs, Git","FastAPI, Flask, PostgreSQL, Docker, Communication",Ability to work effectively in a team; Basic understanding of software development lifecycle; Attention to detail and ownership of assigned tasks; Able to work with moderate autonomy once ramped up,"No prior professional experience is required; internships, academic projects, or coursework are accepted as evidence of readiness.","Bachelor's degree (completed or final year) in Computer Science, Information Technology, or a related field.",synthetic_curated,2026-09-29,"Job Title: Junior Python Backend Developer
Company: Fernbridge Software
Location: Mumbai, Maharashtra
Work Mode: Hybrid
Employment Type: Entry Level
Domain: Python Backend
Description: Fernbridge Software is seeking a Junior Python Backend Developer for its Python Backend team, with assignments focused on a mobile-first user experience. This entry-level position gives early-career candidates hands-on ownership of real product work involving Python, SQL, REST APIs. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. This role is open to candidates whose evidence comes from internships, academic projects, or coursework rather than prior full-time employment.
Responsibilities: Build backend APIs for internal and customer-facing features; Integrate relational databases with application services; Validate API inputs and handle errors consistently; Write automated tests and technical documentation; Take ownership of a scoped feature area involving a mobile-first user experience with support from senior engineers
Required Skills: Python, SQL, REST APIs, Git
Preferred Skills: FastAPI, Flask, PostgreSQL, Docker, Communication
Qualifications: Ability to work effectively in a team; Basic understanding of software development lifecycle; Attention to detail and ownership of assigned tasks; Able to work with moderate autonomy once ramped up
Experience: No prior professional experience is required; internships, academic projects, or coursework are accepted as evidence of readiness.
Education: Bachelor's degree (completed or final year) in Computer Science, Information Technology, or a related field."
JOB-0245,Junior Full Stack Developer,CodeHarbor Labs,"Chennai, Tamil Nadu",Hybrid,Entry Level,Full Stack Development,"CodeHarbor Labs is seeking a Junior Full Stack Developer for its Full Stack Development team, with assignments focused on an analytics reporting suite. This entry-level position gives early-career candidates hands-on ownership of real product work involving JavaScript, HTML, CSS. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. This role is open to candidates whose evidence comes from internships, academic projects, or coursework rather than prior full-time employment.",Develop features across frontend and backend modules; Connect application screens to APIs and databases; Troubleshoot integration issues; Document features and support test execution; Take ownership of a scoped feature area involving an analytics reporting suite with support from senior engineers,"JavaScript, HTML, CSS, Git","React, Node.js, MongoDB, REST APIs, Communication",Basic understanding of software development lifecycle; Attention to detail and ownership of assigned tasks; Good written and verbal communication; Able to work with moderate autonomy once ramped up,"No prior professional experience is required; internships, academic projects, or coursework are accepted as evidence of readiness.","Bachelor's degree (completed or final year) in Computer Science, Information Technology, or a related field.",synthetic_curated,2026-09-29,"Job Title: Junior Full Stack Developer
Company: CodeHarbor Labs
Location: Chennai, Tamil Nadu
Work Mode: Hybrid
Employment Type: Entry Level
Domain: Full Stack Development
Description: CodeHarbor Labs is seeking a Junior Full Stack Developer for its Full Stack Development team, with assignments focused on an analytics reporting suite. This entry-level position gives early-career candidates hands-on ownership of real product work involving JavaScript, HTML, CSS. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. This role is open to candidates whose evidence comes from internships, academic projects, or coursework rather than prior full-time employment.
Responsibilities: Develop features across frontend and backend modules; Connect application screens to APIs and databases; Troubleshoot integration issues; Document features and support test execution; Take ownership of a scoped feature area involving an analytics reporting suite with support from senior engineers
Required Skills: JavaScript, HTML, CSS, Git
Preferred Skills: React, Node.js, MongoDB, REST APIs, Communication
Qualifications: Basic understanding of software development lifecycle; Attention to detail and ownership of assigned tasks; Good written and verbal communication; Able to work with moderate autonomy once ramped up
Experience: No prior professional experience is required; internships, academic projects, or coursework are accepted as evidence of readiness.
Education: Bachelor's degree (completed or final year) in Computer Science, Information Technology, or a related field."
JOB-0246,Junior Machine Learning Developer,InsightMesh Analytics,"Kochi, Kerala",On-site,Entry Level,Machine Learning,"InsightMesh Analytics is seeking a Junior Machine Learning Developer for its Machine Learning team, with assignments focused on a payments reconciliation system. This entry-level position gives early-career candidates hands-on ownership of real product work involving Python, Machine Learning, NumPy. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. This role is open to candidates whose evidence comes from internships, academic projects, or coursework rather than prior full-time employment.",Prepare datasets for model training; Train and evaluate machine-learning models; Compare model performance using suitable metrics; Document experiments and model limitations; Take ownership of a scoped feature area involving a payments reconciliation system with support from senior engineers,"Python, Machine Learning, NumPy, Pandas","Scikit-learn, TensorFlow, PyTorch, Model Evaluation, Communication",Attention to detail and ownership of assigned tasks; Good written and verbal communication; Willingness to learn unfamiliar technologies; Able to work with moderate autonomy once ramped up,"No prior professional experience is required; internships, academic projects, or coursework are accepted as evidence of readiness.","Bachelor's degree (completed or final year) in Computer Science, Information Technology, or a related field.",synthetic_curated,2026-09-30,"Job Title: Junior Machine Learning Developer
Company: InsightMesh Analytics
Location: Kochi, Kerala
Work Mode: On-site
Employment Type: Entry Level
Domain: Machine Learning
Description: InsightMesh Analytics is seeking a Junior Machine Learning Developer for its Machine Learning team, with assignments focused on a payments reconciliation system. This entry-level position gives early-career candidates hands-on ownership of real product work involving Python, Machine Learning, NumPy. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. This role is open to candidates whose evidence comes from internships, academic projects, or coursework rather than prior full-time employment.
Responsibilities: Prepare datasets for model training; Train and evaluate machine-learning models; Compare model performance using suitable metrics; Document experiments and model limitations; Take ownership of a scoped feature area involving a payments reconciliation system with support from senior engineers
Required Skills: Python, Machine Learning, NumPy, Pandas
Preferred Skills: Scikit-learn, TensorFlow, PyTorch, Model Evaluation, Communication
Qualifications: Attention to detail and ownership of assigned tasks; Good written and verbal communication; Willingness to learn unfamiliar technologies; Able to work with moderate autonomy once ramped up
Experience: No prior professional experience is required; internships, academic projects, or coursework are accepted as evidence of readiness.
Education: Bachelor's degree (completed or final year) in Computer Science, Information Technology, or a related field."
JOB-0247,Junior Data Analytics Developer,Vantage Cloudworks,"Hyderabad, Telangana",On-site,Entry Level,Data Analytics,"Vantage Cloudworks is seeking a Junior Data Analytics Developer for its Data Analytics team, with assignments focused on a cloud monitoring product. This entry-level position gives early-career candidates hands-on ownership of real product work involving SQL, Excel, Data Analysis. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. This role is open to candidates whose evidence comes from internships, academic projects, or coursework rather than prior full-time employment.",Query and summarize business data; Create dashboards and recurring reports; Validate data quality and investigate anomalies; Present actionable insights to stakeholders; Take ownership of a scoped feature area involving a cloud monitoring product with support from senior engineers,"SQL, Excel, Data Analysis, Statistics","Power BI, Tableau, Python, Data Visualization, Communication",Good written and verbal communication; Willingness to learn unfamiliar technologies; Ability to explain technical decisions clearly; Able to work with moderate autonomy once ramped up,"No prior professional experience is required; internships, academic projects, or coursework are accepted as evidence of readiness.","Bachelor's degree (completed or final year) in Computer Science, Information Technology, or a related field.",synthetic_curated,2026-09-30,"Job Title: Junior Data Analytics Developer
Company: Vantage Cloudworks
Location: Hyderabad, Telangana
Work Mode: On-site
Employment Type: Entry Level
Domain: Data Analytics
Description: Vantage Cloudworks is seeking a Junior Data Analytics Developer for its Data Analytics team, with assignments focused on a cloud monitoring product. This entry-level position gives early-career candidates hands-on ownership of real product work involving SQL, Excel, Data Analysis. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. This role is open to candidates whose evidence comes from internships, academic projects, or coursework rather than prior full-time employment.
Responsibilities: Query and summarize business data; Create dashboards and recurring reports; Validate data quality and investigate anomalies; Present actionable insights to stakeholders; Take ownership of a scoped feature area involving a cloud monitoring product with support from senior engineers
Required Skills: SQL, Excel, Data Analysis, Statistics
Preferred Skills: Power BI, Tableau, Python, Data Visualization, Communication
Qualifications: Good written and verbal communication; Willingness to learn unfamiliar technologies; Ability to explain technical decisions clearly; Able to work with moderate autonomy once ramped up
Experience: No prior professional experience is required; internships, academic projects, or coursework are accepted as evidence of readiness.
Education: Bachelor's degree (completed or final year) in Computer Science, Information Technology, or a related field."
JOB-0248,Junior DevOps Developer,OrbitCraft Software,"Hyderabad, Telangana",On-site,Entry Level,DevOps,"OrbitCraft Software is seeking a Junior DevOps Developer for its DevOps team, with assignments focused on a customer support platform. This entry-level position gives early-career candidates hands-on ownership of real product work involving Linux, Git, Scripting. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. This role is open to candidates whose evidence comes from internships, academic projects, or coursework rather than prior full-time employment.",Maintain CI/CD workflows; Automate repetitive engineering tasks; Assist with containerized application deployments; Monitor build and deployment health; Take ownership of a scoped feature area involving a customer support platform with support from senior engineers,"Linux, Git, Scripting, Networking","Docker, Jenkins, GitHub Actions, Kubernetes, Communication",Willingness to learn unfamiliar technologies; Ability to explain technical decisions clearly; Strong problem-solving and analytical ability; Able to work with moderate autonomy once ramped up,"No prior professional experience is required; internships, academic projects, or coursework are accepted as evidence of readiness.","Bachelor's degree (completed or final year) in Computer Science, Information Technology, or a related field.",synthetic_curated,2026-09-30,"Job Title: Junior DevOps Developer
Company: OrbitCraft Software
Location: Hyderabad, Telangana
Work Mode: On-site
Employment Type: Entry Level
Domain: DevOps
Description: OrbitCraft Software is seeking a Junior DevOps Developer for its DevOps team, with assignments focused on a customer support platform. This entry-level position gives early-career candidates hands-on ownership of real product work involving Linux, Git, Scripting. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. This role is open to candidates whose evidence comes from internships, academic projects, or coursework rather than prior full-time employment.
Responsibilities: Maintain CI/CD workflows; Automate repetitive engineering tasks; Assist with containerized application deployments; Monitor build and deployment health; Take ownership of a scoped feature area involving a customer support platform with support from senior engineers
Required Skills: Linux, Git, Scripting, Networking
Preferred Skills: Docker, Jenkins, GitHub Actions, Kubernetes, Communication
Qualifications: Willingness to learn unfamiliar technologies; Ability to explain technical decisions clearly; Strong problem-solving and analytical ability; Able to work with moderate autonomy once ramped up
Experience: No prior professional experience is required; internships, academic projects, or coursework are accepted as evidence of readiness.
Education: Bachelor's degree (completed or final year) in Computer Science, Information Technology, or a related field."
JOB-0249,Junior Database Developer,NexaGrid Systems,"Noida, Uttar Pradesh",On-site,Entry Level,Database / SQL,"NexaGrid Systems is seeking a Junior Database Developer for its Database / SQL team, with assignments focused on customer-facing dashboards. This entry-level position gives early-career candidates hands-on ownership of real product work involving SQL, DBMS, Database Design. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. This role is open to candidates whose evidence comes from internships, academic projects, or coursework rather than prior full-time employment.",Write and review SQL queries; Support schema design and data migration tasks; Investigate data quality issues; Assist with database performance analysis; Take ownership of a scoped feature area involving customer-facing dashboards with support from senior engineers,"SQL, DBMS, Database Design, Data Modeling","PostgreSQL, MySQL, Python, Query Optimization, Communication",Ability to explain technical decisions clearly; Strong problem-solving and analytical ability; Ability to work effectively in a team; Able to work with moderate autonomy once ramped up,"No prior professional experience is required; internships, academic projects, or coursework are accepted as evidence of readiness.","Bachelor's degree (completed or final year) in Computer Science, Information Technology, or a related field.",synthetic_curated,2026-10-01,"Job Title: Junior Database Developer
Company: NexaGrid Systems
Location: Noida, Uttar Pradesh
Work Mode: On-site
Employment Type: Entry Level
Domain: Database / SQL
Description: NexaGrid Systems is seeking a Junior Database Developer for its Database / SQL team, with assignments focused on customer-facing dashboards. This entry-level position gives early-career candidates hands-on ownership of real product work involving SQL, DBMS, Database Design. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. This role is open to candidates whose evidence comes from internships, academic projects, or coursework rather than prior full-time employment.
Responsibilities: Write and review SQL queries; Support schema design and data migration tasks; Investigate data quality issues; Assist with database performance analysis; Take ownership of a scoped feature area involving customer-facing dashboards with support from senior engineers
Required Skills: SQL, DBMS, Database Design, Data Modeling
Preferred Skills: PostgreSQL, MySQL, Python, Query Optimization, Communication
Qualifications: Ability to explain technical decisions clearly; Strong problem-solving and analytical ability; Ability to work effectively in a team; Able to work with moderate autonomy once ramped up
Experience: No prior professional experience is required; internships, academic projects, or coursework are accepted as evidence of readiness.
Education: Bachelor's degree (completed or final year) in Computer Science, Information Technology, or a related field."
